unique_id,mode,gender,hold racket handed,play years,level,segment0_Az_median,segment1_Az_median,segment2_Az_median,segment3_Az_median,segment4_Az_median,segment5_Az_median,segment6_Az_median,segment7_Az_median,segment8_Az_median,segment9_Az_median,segment10_Az_median,segment11_Az_median,segment12_Az_median,segment13_Az_median,segment14_Az_median,segment15_Az_median,segment16_Az_median,segment17_Az_median,segment18_Az_median,segment19_Az_median,segment20_Az_median,segment21_Az_median,segment22_Az_median,segment23_Az_median,segment24_Az_median,segment25_Az_median,segment26_Az_median
844,9,2,1,2,2,488.0,371.0,1030.0,235.0,792.5,27.0,1082.0,338.0,444.0,262.0,498.0,203.0,841.0,351.0,1069.0,568.5,631.0,350.5,975.0,328.0,712.0,662.0,709.5,370.0,837.0,535.0,464.5
845,9,2,1,2,2,566.0,431.0,880.0,537.5,911.0,444.0,883.0,182.5,584.0,969.0,757.0,249.0,616.0,411.0,441.0,333.5,556.0,585.0,735.0,261.0,725.0,747.0,959.0,666.5,558.0,365.0,574.0
846,9,2,1,2,2,397.0,793.5,266.5,231.0,437.5,274.5,352.0,389.0,140.5,489.5,553.0,176.0,549.0,300.0,491.0,468.0,667.0,312.5,494.5,512.5,595.0,539.0,673.0,576.0,908.0,660.0,510.0
847,9,2,1,2,2,94.5,497.0,904.0,283.0,273.0,493.0,472.0,828.0,674.0,902.0,266.0,917.0,413.0,359.0,-85.0,1000.0,204.0,1020.0,631.0,647.0,87.0,1092.0,446.0,999.0,317.0,583.0,753.0
848,9,2,1,2,2,317.5,655.0,452.0,779.0,557.0,657.0,558.0,763.0,921.0,331.0,394.0,304.0,865.0,357.0,422.0,180.0,470.0,589.0,573.5,628.0,666.0,521.0,561.0,322.0,404.0,660.0,93.0
849,9,2,1,2,2,590.0,751.0,541.5,568.5,732.5,323.5,261.0,662.5,524.5,394.0,513.0,114.5,512.5,650.0,624.0,584.5,479.5,292.5,756.0,650.5,438.0,715.5,487.0,466.5,888.0,595.5,840.0
850,9,2,1,2,2,229.0,494.0,562.0,531.5,267.0,863.5,447.0,534.0,362.5,457.5,220.5,475.0,-1441.5,128.0,312.5,653.5,673.0,666.5,301.0,499.0,347.0,562.5,742.5,483.0,1257.5,504.5,663.0
851,9,2,1,2,2,569.0,248.0,209.0,490.0,278.0,742.0,626.0,764.0,712.0,522.0,674.0,418.0,701.0,233.0,499.0,699.5,341.0,290.0,400.0,14.0,463.0,590.5,271.0,433.0,573.0,461.0,474.0
852,9,2,1,2,2,108.0,397.0,830.0,216.0,677.0,452.0,452.0,766.0,581.0,267.0,1003.0,229.0,1006.0,439.0,711.0,551.0,373.0,526.0,956.0,636.0,590.0,417.0,746.0,198.0,737.0,192.0,596.0
853,9,2,1,2,2,229.5,662.0,409.0,632.0,488.0,589.0,149.0,769.0,295.0,284.0,723.0,599.0,647.0,796.0,565.0,696.0,711.0,252.0,332.0,759.0,765.0,405.0,804.0,777.0,172.0,626.0,370.0
854,9,2,1,2,2,483.0,785.5,725.0,554.5,572.0,686.0,533.5,392.5,696.0,300.0,649.0,156.0,897.0,492.0,490.0,613.0,782.0,264.0,857.5,218.0,349.0,174.0,391.5,219.0,580.5,153.5,515.0
855,9,2,1,2,2,335.0,346.0,657.5,573.0,235.5,569.0,272.5,556.0,275.0,607.0,577.0,853.5,663.0,821.0,428.0,232.5,447.0,490.5,227.5,365.5,99.5,829.0,367.5,774.5,293.0,671.0,509.0
856,9,2,1,2,2,1002.0,87.0,478.0,272.0,785.0,22.0,751.5,99.0,448.0,251.0,770.0,228.0,970.0,394.5,753.0,636.0,980.0,370.0,464.0,154.0,609.5,325.0,613.5,457.0,684.0,237.0,461.0
857,9,2,1,2,2,296.0,422.0,393.0,624.0,672.0,767.0,606.0,738.0,521.5,514.0,469.0,441.0,598.0,253.5,690.0,707.0,643.0,461.0,820.5,613.0,529.0,685.5,523.0,492.0,397.5,539.0,448.0
858,9,2,1,2,2,183.5,991.5,148.0,1055.5,337.0,763.0,392.5,960.0,469.0,588.0,856.5,485.5,380.0,570.0,836.5,390.0,858.5,686.0,523.0,360.0,690.0,246.0,662.0,332.0,493.0,332.0,496.0
859,9,2,1,2,2,182.0,870.0,593.0,446.0,447.0,829.0,227.0,852.0,95.0,864.0,229.0,683.0,502.0,229.0,863.0,260.0,222.0,974.0,328.0,542.0,554.0,693.0,522.0,708.0,544.0,326.0,362.0
860,9,2,1,2,2,205.0,662.0,200.0,564.0,135.0,811.0,309.5,837.0,513.0,548.0,371.0,394.0,330.0,429.0,188.0,-134.0,333.0,308.0,463.0,284.0,671.0,462.0,475.0,348.0,242.0,364.0,431.0
861,9,2,1,2,2,97.5,734.0,588.0,663.0,363.0,511.0,710.0,301.0,607.0,590.0,537.0,465.0,482.0,788.0,248.0,898.0,133.0,518.0,230.5,567.0,350.0,743.0,545.0,705.0,310.0,747.0,526.0
862,9,2,1,2,2,976.0,330.0,456.0,133.0,664.0,407.0,509.0,369.0,637.0,402.0,375.0,442.0,515.0,598.0,452.0,700.0,267.0,419.0,348.0,793.0,497.0,501.0,520.0,445.0,757.0,438.0,664.0
863,9,2,1,2,2,693.0,121.5,518.5,412.0,435.0,508.0,606.0,308.0,837.5,528.5,648.0,490.0,532.5,485.0,711.0,476.0,487.5,957.5,226.5,676.0,324.0,720.5,46.0,681.0,325.0,468.5,584.5
864,9,2,1,2,2,509.5,176.0,472.5,346.5,634.0,256.5,725.0,451.0,538.0,410.0,216.5,283.5,460.0,475.0,443.0,161.5,270.0,747.0,709.0,567.0,637.5,812.0,165.5,431.5,353.5,460.5,477.0
865,9,2,1,2,2,902.0,111.0,945.0,307.0,477.0,259.0,931.0,314.0,684.0,678.0,661.0,593.0,370.0,435.0,461.0,559.0,532.0,141.0,250.0,604.0,211.0,882.0,125.0,863.0,240.0,398.0,55.5
866,9,2,1,2,2,200.5,572.0,383.5,452.0,386.5,368.5,148.0,485.0,852.0,496.5,675.0,213.0,649.5,440.5,511.0,432.0,416.0,676.5,382.5,304.0,391.5,-171.0,-403.0,1039.0,452.5,746.5,433.0
867,9,2,1,2,2,692.0,313.0,407.0,225.0,601.0,-127.0,456.0,578.0,340.0,436.0,625.0,448.0,396.0,260.0,373.0,342.0,805.0,359.0,936.0,655.0,355.0,863.0,344.0,400.0,301.0,510.0,549.5
868,9,2,1,2,2,503.0,149.0,1065.0,337.0,477.0,525.0,335.0,351.0,212.0,440.0,572.0,833.0,425.0,590.0,-80.0,412.0,216.0,260.0,519.0,300.0,575.0,363.0,318.0,416.0,461.0,861.0,696.0
869,9,2,1,2,2,502.5,167.0,531.0,123.0,437.0,406.0,547.0,371.0,678.0,100.0,412.0,456.0,613.0,98.0,656.0,593.0,479.0,565.0,601.0,218.0,-28.0,240.0,811.0,658.0,740.0,185.0,677.0
870,9,2,1,2,2,575.0,657.0,356.0,534.0,-211.0,489.0,359.0,595.0,390.0,465.0,422.0,775.0,506.0,759.0,375.0,606.0,416.0,495.0,424.0,209.0,657.0,390.5,692.0,297.0,367.0,302.0,306.5
871,9,2,1,2,2,402.5,502.0,163.0,479.5,259.5,576.5,458.0,296.0,504.0,666.5,730.5,460.5,807.0,75.0,439.5,388.5,714.5,556.0,479.5,441.5,180.5,405.0,311.0,275.5,454.5,458.0,330.0
872,9,2,1,2,2,410.0,446.0,764.0,75.0,665.0,484.0,376.5,1053.0,121.0,588.0,295.0,243.0,392.0,259.0,397.0,1064.0,465.0,396.0,361.5,346.0,471.0,748.5,321.0,381.0,642.5,722.0,535.0
873,9,2,1,2,2,528.0,462.0,313.0,390.0,589.0,390.0,751.0,465.0,507.0,600.0,157.0,386.0,275.0,680.0,-9.0,458.0,268.0,291.0,549.0,620.0,411.0,407.0,180.0,546.0,492.0,138.0,518.0
874,9,2,1,2,2,201.5,780.0,304.0,461.0,111.5,916.0,358.5,714.0,100.0,951.0,449.0,739.5,458.5,392.0,187.5,893.0,42.0,453.0,232.0,447.0,311.5,523.0,497.5,336.0,266.0,365.5,399.0
875,9,2,1,2,2,311.0,535.5,425.0,577.0,316.5,419.0,302.0,207.0,539.5,597.0,466.0,547.0,579.0,483.0,544.0,321.0,359.5,489.5,452.0,216.0,211.5,249.0,451.5,337.0,357.0,501.0,372.5
876,9,2,1,2,2,315.5,340.0,579.0,-60.5,957.0,317.0,559.5,242.0,515.0,348.5,397.0,270.0,449.5,488.0,403.0,407.0,490.0,300.0,552.5,255.0,414.0,404.0,308.0,271.0,842.5,211.0,420.0
877,9,2,1,2,2,81.0,611.5,265.0,266.5,216.0,263.0,103.5,174.0,128.0,110.0,304.5,456.0,300.0,85.0,643.0,430.5,740.5,147.0,225.0,192.0,466.5,184.0,236.0,344.0,341.0,415.0,283.5
878,9,2,1,2,2,334.0,168.0,341.0,136.0,421.0,310.5,567.0,544.0,156.0,285.0,163.0,573.0,367.0,268.0,360.0,423.0,633.5,293.0,80.0,286.0,306.0,453.5,293.0,460.0,458.0,439.0,106.5
879,9,2,1,2,2,687.0,455.0,641.0,371.0,360.0,339.0,302.0,372.0,356.0,384.0,666.0,128.0,654.0,167.0,835.0,117.0,734.0,150.0,456.0,99.0,542.0,107.0,157.0,163.0,395.0,446.0,247.0
880,9,2,1,2,2,128.5,396.5,365.5,546.5,304.5,655.0,537.0,308.5,714.5,360.5,438.0,234.5,560.0,219.0,272.5,359.0,624.5,399.5,619.0,530.5,189.0,243.0,544.0,172.5,535.5,362.5,518.0
881,9,2,1,2,2,721.0,380.0,398.0,498.0,406.0,489.5,99.0,262.0,140.0,622.5,106.0,969.0,288.0,532.5,81.0,867.5,218.0,667.5,254.0,263.5,164.0,494.5,359.0,336.0,532.0,203.5,169.5
882,9,2,1,2,2,573.5,532.0,607.0,577.5,654.0,456.0,253.5,823.0,286.0,206.0,450.0,314.0,485.5,408.0,253.0,408.5,426.0,147.0,587.0,411.0,724.0,228.0,163.0,420.0,816.0,337.0,537.0
883,9,2,1,2,2,415.5,495.0,271.0,796.0,215.0,448.0,524.0,100.0,540.0,436.5,212.0,361.0,57.5,269.0,398.0,144.0,320.0,-137.0,599.5,189.0,513.0,151.5,467.0,210.0,695.5,165.0,158.0
884,9,2,1,2,2,336.0,445.0,925.0,273.0,634.0,437.0,708.0,37.0,689.0,385.0,485.0,150.0,553.0,248.5,523.0,312.0,725.0,469.0,701.0,318.0,841.0,165.0,619.0,273.0,556.0,364.0,526.0
885,9,2,1,2,2,486.0,274.0,188.0,559.5,404.0,509.0,488.0,533.0,222.5,389.0,408.0,316.0,504.0,232.0,534.0,310.0,476.0,266.0,276.0,-70.0,463.0,213.5,534.0,16.0,669.0,213.5,607.0
886,9,2,1,2,2,331.0,636.0,250.0,538.0,268.0,313.0,573.0,279.0,312.0,318.0,227.0,-243.0,607.0,373.5,497.0,341.0,257.0,466.0,266.0,406.0,190.0,561.0,280.0,661.0,103.0,321.0,459.0
887,9,2,1,2,2,347.0,176.0,578.0,422.0,206.0,577.0,404.0,378.0,557.0,-1212.0,474.0,308.0,550.0,583.0,293.0,131.0,710.0,275.0,336.0,297.0,334.0,369.0,417.0,350.0,394.0,180.0,310.0
888,9,2,1,2,2,324.5,368.0,384.0,845.0,390.0,440.0,204.0,741.0,504.0,311.0,168.0,339.0,4.0,364.0,224.0,335.0,117.0,426.0,87.0,740.0,254.0,220.0,312.0,264.0,339.0,548.0,481.0
889,9,2,1,2,2,437.0,301.0,453.0,8.0,533.0,212.5,269.0,333.0,587.5,316.0,379.0,229.0,369.0,333.5,347.0,274.5,383.5,420.0,569.5,30.0,675.5,475.5,770.0,490.5,188.0,390.0,359.0
890,9,2,1,2,2,417.0,78.0,452.0,280.0,564.0,194.5,121.0,209.0,598.0,32.0,366.0,380.0,359.0,263.0,436.0,639.0,463.0,180.0,764.0,325.0,582.0,452.5,-93.0,325.0,228.0,583.0,446.0
891,9,2,1,2,2,326.0,441.0,34.0,378.0,265.0,454.0,83.0,233.0,314.0,232.0,404.0,235.0,756.0,404.5,119.0,455.0,807.0,334.0,771.0,296.0,606.0,277.0,496.0,411.0,1099.0,101.0,521.0
892,9,2,1,2,2,305.0,396.0,540.0,246.0,389.0,408.0,472.5,431.0,338.5,581.0,408.0,582.0,374.5,234.5,345.5,304.5,639.0,537.5,265.5,498.0,372.5,773.0,410.0,294.5,314.0,289.5,308.0
893,9,2,1,2,2,532.0,941.5,523.0,-1536.0,-197.0,440.0,669.5,-535.0,538.0,952.5,309.0,-1671.0,1361.0,707.0,104.0,-1158.0,1200.0,435.5,954.5,-1987.0,217.5,599.0,-1655.0,509.0,525.0,358.0,1708.0
894,9,2,1,2,2,295.0,346.0,204.0,340.0,249.0,567.0,419.0,442.0,425.0,269.0,693.0,-19.0,147.0,284.0,461.0,261.0,446.0,396.0,304.0,272.0,985.5,223.0,272.0,26.0,593.0,111.0,564.0
895,9,2,1,2,2,110.0,587.0,12.5,652.0,431.5,583.0,174.5,500.0,84.0,518.0,408.5,576.0,422.5,396.0,230.0,1253.0,143.5,533.0,562.0,437.0,569.0,221.0,420.0,284.0,502.5,247.0,32.0
896,9,2,1,2,2,143.0,660.0,502.0,282.0,181.0,489.0,280.0,269.0,550.0,485.0,701.0,281.0,417.0,158.0,-306.0,349.0,472.0,187.0,558.0,465.0,400.0,183.0,425.5,164.0,532.0,602.0,247.5
897,9,2,1,2,2,61.5,486.5,454.0,357.0,627.0,363.0,549.0,591.0,463.0,550.5,-128.0,241.0,144.5,567.0,111.0,-73.5,126.0,303.0,335.0,721.0,241.0,396.0,359.0,397.0,530.0,292.5,376.0
898,9,2,1,2,2,338.0,525.0,571.0,215.0,529.0,-70.0,642.0,380.0,793.0,189.0,276.0,468.0,426.0,336.0,431.0,439.0,375.0,610.0,146.0,928.0,395.0,389.0,437.0,362.0,193.0,596.0,251.0
899,9,2,1,2,2,486.0,299.5,917.5,772.0,434.0,403.0,245.0,411.5,240.0,511.0,261.0,426.0,132.0,270.0,352.5,136.5,294.0,547.0,315.5,497.0,374.0,332.0,434.0,657.0,421.5,602.0,265.0
900,9,2,1,2,2,52.5,272.0,93.0,295.0,223.0,289.0,179.0,719.5,141.5,298.0,493.5,451.0,285.0,549.0,355.5,433.5,426.5,585.0,193.0,449.0,493.0,359.5,284.5,447.0,342.5,646.5,109.0
901,9,2,1,2,2,557.0,-99.0,843.0,136.0,468.0,181.5,612.0,277.0,612.0,526.0,374.0,224.0,368.0,508.0,156.0,6.0,367.0,203.0,212.0,-149.0,827.0,511.5,218.0,240.0,388.0,211.0,258.0
902,9,2,1,2,2,621.5,285.0,159.0,148.0,478.0,136.0,428.0,312.0,440.5,434.0,595.0,361.0,566.0,363.0,413.5,-140.0,847.5,163.0,474.0,-531.0,1135.0,365.0,455.5,248.0,537.0,202.0,422.0
903,9,2,1,2,2,401.0,32.0,593.0,149.0,501.0,221.5,444.0,97.0,564.0,192.0,415.5,167.0,615.0,72.0,469.0,267.0,585.0,232.0,430.0,157.0,508.0,109.5,331.0,113.0,406.0,532.0,516.0
904,9,2,1,2,2,467.0,353.0,250.0,497.0,722.0,85.0,664.0,402.0,324.0,307.0,652.0,143.0,441.0,384.0,-45.0,306.0,286.0,871.0,132.0,409.0,354.0,579.0,179.0,666.0,193.0,506.0,258.0
905,9,2,1,2,2,95.0,691.0,334.0,269.0,94.0,354.0,427.0,332.0,256.0,364.0,387.0,442.0,343.0,402.0,203.0,474.0,80.0,523.0,441.0,346.0,471.0,101.0,284.0,-95.0,383.0,171.0,224.0
906,9,2,1,2,2,638.0,140.0,425.5,448.0,267.0,524.0,366.0,434.0,704.0,294.0,232.0,254.0,106.0,566.0,626.0,504.0,240.0,756.5,148.0,64.0,264.5,226.0,284.0,209.0,389.0,423.0,533.5
907,9,2,1,2,2,520.0,215.0,286.0,228.0,516.0,258.0,784.0,158.0,399.0,252.5,370.0,107.0,588.0,624.5,535.0,457.0,631.0,-138.0,8.5,325.0,487.0,274.0,407.5,298.0,218.0,237.0,186.0
908,9,2,1,2,2,563.5,367.0,266.0,271.5,423.0,408.0,244.5,124.0,420.0,203.5,59.0,395.5,561.5,419.0,279.0,429.0,52.0,186.0,375.0,532.0,293.0,545.0,-153.5,290.0,253.0,370.5,411.0
909,9,2,1,2,2,215.0,281.0,301.0,184.5,153.0,111.5,337.0,615.0,420.0,823.0,501.0,686.0,414.0,513.0,266.5,220.0,77.0,272.0,352.0,267.5,330.0,365.0,431.0,1189.0,-241.0,1008.0,422.0
910,9,2,1,2,2,354.0,1044.0,8.0,963.0,-53.0,324.0,379.5,364.0,307.0,177.0,109.5,613.0,177.0,390.5,178.0,977.0,140.5,895.0,430.0,251.0,593.5,94.0,188.0,474.0,407.0,221.0,372.0
911,9,2,1,2,2,690.5,422.5,78.5,198.5,289.0,534.0,148.5,487.0,173.0,454.0,142.0,398.5,425.5,261.0,718.5,180.5,318.0,220.5,307.0,215.5,297.0,214.5,129.5,552.0,46.0,446.0,423.0
912,9,2,1,2,2,289.0,274.5,394.0,188.0,442.0,413.0,408.0,530.0,812.0,337.0,625.0,298.5,433.0,140.0,592.0,-177.5,377.0,272.0,271.0,394.0,53.0,582.5,327.0,281.0,188.0,386.0,371.0
913,9,2,1,2,2,-9.5,31.5,382.0,111.0,337.0,429.0,116.0,827.0,447.0,640.0,252.0,619.0,216.0,380.0,178.0,344.0,264.0,615.5,140.0,713.5,171.0,821.0,-120.0,558.0,-4.0,435.5,156.0
914,9,2,1,2,2,260.0,19.0,196.0,392.0,244.5,297.0,172.0,650.0,198.0,448.0,180.5,375.0,501.5,414.0,325.0,653.0,51.5,521.0,542.5,689.0,310.0,307.0,286.0,363.0,400.0,345.0,483.0
915,9,2,1,2,2,145.0,596.5,120.0,391.5,182.5,771.0,273.0,551.0,355.5,797.0,604.5,448.0,505.5,314.0,295.5,190.0,260.0,417.5,915.5,418.5,614.0,-337.5,937.5,650.0,578.5,293.0,272.0
916,9,2,1,2,2,-11.0,115.0,205.0,403.0,152.5,161.0,136.0,309.0,450.0,561.0,294.0,613.0,313.0,406.0,78.0,519.0,232.5,384.0,103.5,215.0,143.5,511.0,387.0,46.0,276.0,432.0,74.0
917,9,2,1,2,2,443.0,78.5,200.5,439.0,12.5,707.0,211.0,340.0,250.0,219.5,425.0,482.0,520.5,200.5,431.5,370.5,179.0,116.0,623.0,255.5,684.5,180.0,793.5,275.5,417.5,235.0,299.0
918,9,2,1,2,2,1.5,417.0,-1539.0,279.0,-253.0,941.0,-121.0,192.0,-204.0,595.5,338.0,385.0,-124.0,618.0,-682.0,-248.0,239.0,823.0,50.0,-109.0,169.0,50.0,120.0,-390.0,67.0,111.0,-814.0
919,1,2,1,2,2,442.0,632.0,-113.0,1094.0,164.0,863.5,306.0,979.0,741.5,337.0,676.0,606.5,848.0,697.0,905.0,1816.5,897.0,724.0,760.0,1215.0,957.0,851.5,1241.0,-384.0,810.0,629.0,493.5
920,2,2,1,2,2,583.0,837.0,1306.0,1405.5,1334.0,746.0,1092.5,622.0,814.0,730.0,1284.0,1302.0,1171.0,1250.0,1277.0,629.5,1368.0,1426.0,1556.0,1708.0,1730.0,1997.0,1794.0,1397.0,1356.5,728.0,663.0
921,3,2,1,2,2,980.5,1128.0,113.0,-2.0,-61.0,238.0,219.0,250.5,115.0,173.5,1317.0,44.0,125.5,20.0,67.5,178.0,-82.0,371.0,285.0,113.5,124.0,-64.0,96.0,5.0,-40.5,309.0,478.0
922,4,2,1,2,2,749.5,595.0,327.0,837.0,298.0,252.0,428.0,64.0,518.0,300.5,260.0,319.0,1534.0,343.0,777.0,486.0,234.0,448.0,98.5,141.0,272.0,313.0,348.0,389.0,78.0,-952.0,394.0
923,5,2,1,2,2,777.0,1576.5,86.0,-123.5,748.0,716.0,288.0,347.5,303.0,1253.5,359.0,309.5,804.5,607.0,486.5,541.5,31.0,554.0,200.0,562.0,630.0,483.0,642.0,611.5,126.0,302.5,543.5
924,6,2,1,2,2,64.0,956.0,215.0,254.0,236.0,288.0,64.0,185.0,971.5,329.5,195.5,601.0,475.0,535.5,295.0,314.0,196.5,15.0,544.0,284.0,520.0,202.5,289.0,234.0,360.5,143.0,1071.5
925,7,2,1,2,2,793.0,377.5,-53.0,302.0,-636.0,297.5,10.0,463.0,624.5,1093.0,44.5,405.5,200.0,660.0,636.5,-137.0,333.5,-598.5,265.0,357.0,245.0,846.5,575.0,567.0,-52.0,642.0,-1038.0
926,8,2,1,2,2,550.0,781.0,860.0,714.0,451.0,458.0,358.0,257.0,344.0,599.0,593.0,750.0,211.0,179.0,404.0,598.0,323.0,684.0,-662.0,524.0,-216.0,277.0,252.0,473.0,630.0,474.0,845.0
927,9,2,1,2,2,748.0,704.0,447.0,107.0,291.5,285.0,866.0,1363.0,340.0,1643.0,421.0,544.0,463.0,861.5,402.0,625.0,293.0,479.0,485.0,270.0,233.0,533.0,350.0,524.0,227.0,689.0,833.0
928,9,2,1,2,2,677.0,280.0,522.0,79.0,418.0,312.5,212.0,335.0,518.0,58.0,449.5,140.0,409.0,739.0,657.0,380.0,435.0,219.0,285.0,248.0,153.0,412.5,448.0,480.0,511.0,311.0,317.0
929,9,2,1,2,2,248.0,282.0,1501.5,699.0,1274.0,1171.0,88.0,762.0,231.0,745.5,422.0,1251.0,474.5,665.0,661.5,697.0,494.0,769.0,317.0,431.0,368.0,871.0,547.0,566.0,442.0,203.0,614.0
930,9,2,1,2,2,114.0,708.0,405.5,530.5,327.5,852.0,263.5,324.0,147.5,950.5,181.0,828.5,149.5,400.5,379.5,252.5,354.0,530.0,380.0,445.0,1008.5,691.0,187.5,507.0,256.0,632.5,311.0
931,9,2,1,2,2,762.5,350.0,541.0,345.5,558.0,437.5,952.0,497.0,902.0,453.5,508.0,741.0,641.0,315.0,594.0,583.0,444.5,730.0,1191.5,386.5,779.0,773.0,1247.0,830.5,939.0,343.5,818.0
932,9,2,1,2,2,497.0,784.5,198.5,727.0,674.0,878.0,592.0,991.5,415.5,683.0,627.0,617.0,658.0,930.5,622.0,1081.0,343.0,837.5,517.5,827.5,605.5,932.0,672.5,797.5,638.5,833.0,963.5
933,9,2,1,2,2,837.5,912.0,636.0,493.5,1249.0,750.0,870.0,705.0,720.0,345.0,901.5,734.0,782.0,787.0,788.0,863.0,839.5,457.0,913.0,678.0,610.0,955.0,868.0,1068.0,578.0,821.0,703.0
934,10,2,1,2,2,940.0,1400.0,517.0,563.0,867.0,700.0,746.0,1406.0,1310.0,454.0,555.0,604.0,1140.0,688.0,793.0,916.0,645.5,798.0,494.0,1090.0,582.0,984.0,795.0,590.5,609.0,2005.0,1414.0
935,10,2,1,2,2,936.0,747.0,731.0,1266.0,708.0,616.0,1311.0,932.0,1086.0,784.0,1245.0,975.0,805.0,731.0,757.0,566.0,1032.0,678.0,978.0,722.0,742.0,1424.5,860.0,1269.0,843.5,1338.0,754.0
936,10,2,1,2,2,878.0,1039.5,787.5,1403.0,774.0,1282.5,503.0,516.0,718.0,1542.5,1237.0,1400.5,659.5,588.0,855.5,865.0,892.0,1133.5,828.0,1299.5,959.0,1090.0,676.0,1265.0,821.0,908.0,610.0
937,10,2,1,2,2,520.5,300.0,857.0,597.0,649.0,625.0,881.5,688.0,854.0,788.0,687.5,1318.0,819.0,1060.5,593.0,1216.0,847.0,484.0,699.0,574.0,552.0,539.0,752.0,954.5,754.0,967.0,719.0
938,10,2,1,2,2,1758.0,555.0,1340.0,1485.0,658.0,1829.0,333.0,1754.0,294.0,1044.0,1026.0,1344.0,594.0,750.5,1719.0,485.0,1943.0,817.0,1008.0,1167.0,437.0,1550.0,334.0,2354.0,552.0,1794.0,258.0
939,10,2,1,2,2,598.0,726.5,1524.0,595.0,1420.0,569.5,756.5,537.0,1394.0,518.0,675.0,1540.0,1538.0,810.5,825.0,829.5,931.0,580.0,1023.0,953.0,780.5,1155.0,694.0,626.5,1899.0,1718.5,745.5
940,10,2,1,2,2,851.0,1068.0,995.5,878.0,1643.0,661.0,1189.0,892.0,1069.5,897.0,1520.5,763.0,649.0,537.0,1144.0,500.0,593.0,552.0,597.5,843.0,1030.5,1843.0,1158.0,1045.0,527.5,1547.0,897.0
941,10,2,1,2,2,720.5,676.5,666.0,626.0,526.0,1483.5,1058.0,939.0,885.0,1093.5,1059.5,600.0,597.0,1167.0,745.5,1359.5,940.5,1181.0,561.0,757.0,1040.0,1324.0,1662.0,1217.5,790.5,1088.0,876.0
942,10,2,1,2,2,1287.0,960.0,1381.0,842.0,1458.0,771.0,797.0,783.0,1459.0,648.0,972.0,433.0,857.0,722.0,486.0,1208.0,615.0,482.0,696.0,630.0,1426.0,721.0,1202.0,968.0,781.0,968.0,840.0
943,10,2,1,2,2,828.0,722.0,581.0,1525.5,639.0,542.0,855.0,960.0,770.0,1205.5,619.0,1207.0,1374.0,939.0,1147.0,1007.5,1262.0,1043.0,1286.0,702.0,1269.0,692.0,1330.5,813.0,998.0,892.0,951.0
944,10,2,1,2,2,2004.0,1371.5,536.5,-145.0,-179.5,353.0,617.0,1122.5,425.0,915.0,918.5,1004.5,582.0,921.0,517.5,954.0,847.0,725.0,1109.0,1148.5,-779.0,647.5,808.0,960.0,732.5,1131.5,388.0
945,10,2,1,2,2,648.0,-2282.0,364.0,798.5,1235.5,1569.0,681.5,1172.0,-1032.5,297.5,761.5,1241.0,1447.5,424.0,525.0,-1241.5,39.0,1116.0,372.5,693.0,984.5,643.0,1589.5,1234.5,86.5,-1137.5,-908.5
946,1,2,2,2,2,986.0,2976.0,2738.0,4318.0,3148.0,4651.0,3124.0,2132.0,2563.0,2334.5,2486.0,2319.0,2958.5,1723.0,2880.0,2412.0,3074.0,2403.0,3050.5,2257.0,2148.0,2595.0,3234.0,2665.0,2205.0,2962.0,1499.0
947,2,2,2,2,2,1013.5,2259.0,2454.0,2060.0,2689.0,2280.0,2444.5,2313.0,2236.0,1318.5,1692.0,1382.0,2036.0,2294.0,2079.0,1703.5,1416.0,1105.0,1394.5,1234.0,1149.0,2436.5,1601.0,2274.0,1835.5,-733.0,-561.0
948,3,2,2,2,2,506.0,562.0,625.0,1000.0,1548.0,1300.0,1363.0,1283.0,1075.0,778.0,877.0,1338.0,1922.0,1022.0,838.0,943.0,889.0,1175.0,1043.0,989.0,1822.0,936.0,691.0,557.0,1048.0,1062.0,727.0
949,4,2,2,2,2,321.0,1426.0,1765.0,1751.0,1377.0,1477.0,1258.0,1844.0,1051.0,908.0,896.0,1059.0,1023.0,1108.0,1061.0,1184.0,1109.0,1341.0,1261.0,1169.0,985.0,964.0,711.0,704.0,947.0,967.0,462.0
950,5,2,2,2,2,744.0,1366.5,1295.0,1582.0,1362.0,1478.0,1446.0,1777.0,1534.5,1792.0,1484.0,1265.0,1415.0,1384.5,1076.5,1305.0,916.5,1307.5,1232.5,1187.0,1304.0,1209.5,1197.0,1218.0,1755.0,1381.5,994.0
951,6,2,2,2,2,866.0,1564.0,1674.5,1718.0,1534.0,1547.0,1505.0,1463.5,1529.0,1327.0,1553.0,1288.0,1259.0,1399.0,1620.0,1400.0,1598.0,1179.0,1493.0,1117.5,1350.0,1326.0,1225.5,1552.0,1552.5,1375.0,992.0
952,7,2,2,2,2,430.0,1502.0,1862.0,1619.5,1348.0,1693.5,1542.0,1525.5,1383.0,1459.5,1541.0,1018.0,787.0,830.5,1843.0,964.0,1495.0,1296.0,1272.0,855.0,1345.0,987.5,577.0,1753.0,1173.0,-1120.0,-1323.5
953,8,2,2,2,2,1199.0,1201.5,1139.0,2015.5,1736.0,1734.0,2000.5,1731.5,1617.5,1877.0,1501.5,1688.5,1579.5,1336.0,1620.0,1324.0,1404.5,1327.5,1216.0,1148.0,1024.5,1484.5,1042.0,1298.0,1152.5,1213.5,-361.0
