unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az,swing8_mean_az,swing9_max_ax,swing25_rms_ax,swing25_median_az,swing22_max_gx,swing18_mean_ax,swing12_rms_az,swing10_mean_gz,swing7_median_gz,swing23_max_ay,swing6_min_gy,swing22_rms_ay,swing10_median_gy,swing8_median_gz,swing15_std_gx,swing11_mean_ax,swing13_mean_ay,swing5_rms_ax,swing18_mean_gy,swing18_mean_gz,swing8_std_az,swing15_mean_az,swing12_median_gx,swing27_max_az,swing20_rms_ax,swing22_mean_az,swing14_mean_ay,swing16_min_ax,swing16_std_az,swing9_mean_gy,swing23_mean_gz,swing15_rms_gx,swing24_std_az,swing5_mean_gy,swing14_mean_ax,swing17_mean_az,swing20_median_gz,swing19_std_gy,swing10_median_gx,swing21_mean_az,swing8_rms_az,swing10_median_gz,swing18_min_ay,swing26_std_az,swing14_max_ay,swing21_median_gx,swing13_max_ay,swing26_max_ay,swing20_median_gy,swing12_max_ax,swing10_rms_az,swing6_median_gz,swing12_mean_gy,swing8_rms_gz,swing7_median_gy,swing27_max_ax,swing8_min_gy,swing23_median_gz,swing24_mean_ax,swing19_max_ay,swing19_mean_gz,swing6_max_ay,swing6_mean_ay,swing27_mean_gy,swing19_rms_az,swing6_max_ax,swing9_median_gz,swing19_median_gz,swing18_max_ay,swing20_max_ax,swing5_std_gx,swing8_mean_gz,swing23_std_gy,swing9_rms_gy,swing10_mean_gy,swing5_median_ay,swing22_mean_ay,swing19_max_ax,swing14_std_az,swing9_max_ay,swing15_min_gy,swing18_min_az,swing9_median_gy,swing27_median_gy,swing27_rms_ax,swing12_mean_ax,swing13_mean_gy,swing6_median_gy,swing24_max_ay,swing22_rms_gz,swing22_mean_gz,swing27_std_az,swing11_mean_az,swing10_min_gy,swing24_min_ay,swing13_std_gy,swing18_max_gx,swing14_min_gy,swing15_rms_az,swing18_std_gx
1913,10,1,2,1,5,-968.5,-1499.0,-940.0,3855.198608,-1408.5,-1379.5,-1427.5,2892.100275,2278.886814,-681.5,4142.532507,2262.421428,-1636.0,3655.317328,-4381.280488,2190.809732,4207.46033,-3424.02439,3684.098219,3988.295828,-3186.0,-787.0,4209.015579,3847.380213,-1222.5,-1442.5,4309.142476,-32768,-3213.433735,-793.0,4308.428372,-3676.60241,-2251.853659,-1191.0,-536.1219512,4597.439488,-542.0,-888.5,2881,2538.195924,-2893.134146,-755.0,2659.356837,2409.426961,3986.318823,-1330.804878,-131.7195122,-1054.5,-12446.5,4368.887924,2649,-713.5,-2846.012195,-966.5487805,-1054.0,2297.078321,-1178.5,-327.7682927,-13868.0,-1243.743902,-1061.0,-9335.170732,-3524.426829,-1118.634146,2392.508488,-3209.597561,-7251.5,2289.426678,1886.215574,3587.739517,-461.5,-341.6024096,2735.129012,2212.586643,-11533.0,2429.451551,741,-2465.939024,10,-9491.926829,3456.7142,1841.025002,-5275.109756,2438.205273,42,-1079.902439,-496.5,4364,-32768,-3351.109756,3620.395663,-10507,-32768,2202.102637,-3366.670732,-3054.060976,-3734.02439,-19774.5,-5705.843373,-981.0,-826.2650602,1950,4071.606914,-1429.5,32767,-3192.378049,2450.099214,-2203.609756,-12947.5,5059,-32768,3981.670093,-10741.0,-4892.0,23354.9935,-3158.219512,-990.8902439,4441.259378,-12205.54878,150.6097561,1775.360381,-206.2317073,63.0,3398,4705.086294,-624.0609756,-2780.97561,-10008,2543.804024,-2615.695122,-3568.926829,24767.24129,2431.1,-4404.195122,-3212.280488,-1061.670732,-2316.0,19996.41753,-3292.0,-866.902439,1958.218178,-9319.0,-9508,2125.974142,1842,-28885.5,1836,2502,-7680.0,-545,2774.070976,-3438.5,-12237.54217,25166.35212,-6706.5,2445,-32768,-8517.5,-3198.457831,3372,-4587.817073,4279,-1840.52439,-3615.646341,2031.734403,-118,-14649.0,-17000.5,868,-386,25146.608,-987.3493976,21356.93273,21401.34397,-7937.414634,-1486.5,-2599.121951,709,1972.901305,4801,-32768,-3411,2560.5,-4000.0,3335.885985,-3417.710843,-6912.219512,-7310.5,978,25240.58872,-2011.95122,1556.845718,-543.2439024,-32768,-9448,18987.63782,32767,-32768,2742.893041,23432.2408
1914,10,1,2,1,5,-958.5,-765.0,-1585.0,3990.686112,-952.5,-1279.0,-1128.5,3799.140621,2240.515823,-1139.0,4191.304564,2669.093975,-1012.0,4225.40459,-6048.75641,2493.572286,4244.118916,-2632.607595,4019.184195,4428.394817,-6841.0,-947.5,3949.377679,4324.310931,-1844.5,-1229.0,3723.631612,-32768,-3731.166667,-1457.0,3635.355539,-3379.333333,-2829.051282,-1347.0,-362.6025641,4340.158773,-1253.5,-1582.5,2734,2368.074597,-3547.192308,3519.0,1958.96132,2511.183629,3991.821757,-890.2564103,-9545.833333,-1661.0,-5676.0,4604.513854,3542,-1268.0,-3066.846154,-1397.56962,-988.5,2424.154038,-902.5,-893.0897436,-12080.0,-559.2948718,-1102.5,-9166.794872,-3330.974359,-758.1153846,2408.593751,-3418.858974,-4546.0,2527.294785,2132.702552,4185.994757,-1048.0,-536.5512821,2750.542716,2301.07943,-10534.5,2602.869586,2800,-3407.25641,10,-9650.435897,4129.847109,2404.559811,-3476.582278,2405.406255,1180,-1268.384615,-1796.5,2648,-32768,-3364.128205,4657.030154,-10793,-32768,2328.934127,-3219.384615,-6034.461538,-8399.128205,-10798.5,-7661.679487,-1549.5,-1335.128205,179,4337.960646,-788.5,32767,-3007.846154,2612.226232,-1542.384615,-13262.0,2887,-32768,4450.25935,-11482.0,-19665.5,23952.089,-2882.487179,-1646.910256,4431.402582,-271.025641,1791.410256,2622.156992,-430.025641,1098.5,6747,4052.024049,-1098.24359,-3258.025316,-9176,3042.149698,-5614.012821,-4294.679487,26599.25935,2154.878062,-4800.192308,-3650.139241,-688.0897436,-1028.5,19229.82748,-6409.5,-875.2531646,2942.494625,-11418.5,-10110,2215.828219,848,-10829.0,1461,354,-6140.5,-750,2105.426521,-1634.5,-9196.948718,27516.168,2089.0,-316,-32768,-15393.5,-3331.25641,3437,-5716.179487,2909,-2678.076923,-5842.192308,2318.596622,-905,-17092.0,-14098.5,1832,-1020,23433.48347,-6936.474359,17203.02713,19541.35585,-10109.91026,-1644.5,-2906.897436,1992,2712.159343,2182,-32768,-3843,-2831.5,-8082.0,4285.198589,-3338.576923,-9138.025641,-6069.0,1266,25735.71715,-2323.615385,2688.633799,-731.7051282,-32768,-8445,17103.4901,32767,-32768,2783.95533,21571.43414
1915,10,1,2,1,5,-782.0,-1288.0,-1448.5,4071.994251,-242.0,-1371.0,-1361.0,3717.876299,2091.530952,-1850.0,4430.800111,2308.632465,-1546.0,3898.962874,-2025.708861,1925.113361,4438.424187,-2920.316456,4555.878045,4567.998693,-8087.0,-1153.0,3984.445687,5131.779107,-1096.0,-1124.0,3240.967341,-32768,-3831.670886,-1531.0,4296.169003,-3524.632911,-3070.43038,-943.0,-1296.987342,3630.52437,-1383.0,-975.0,1639,2576.828534,-3395.556962,-4598.0,2232.220298,2308.562323,4418.767477,-798.1392405,-1648.911392,-857.0,-115.0,3572.489351,2162,-1117.0,-3134.734177,-667.8101266,-1659.0,1929.534354,-1416.0,-1925.772152,-11541.0,-979.3417722,-1311.0,-4045.974684,-3500.063291,-595.8481013,2689.158207,-2902.265823,-7646.0,2946.912798,2414.065476,4153.618613,-1137.0,-1179.189873,3000.94549,2383.471205,6715.0,2326.608674,5060,-3236.56962,10,-5272.481013,4340.531049,2607.704635,2795.101266,2406.273023,-870,-2181.316456,-1445.0,3155,-32768,-3577.468354,4782.411364,-4172,-32768,2517.913046,-3383.974684,-5650.329114,-2955.962025,-22831.0,-6978.417722,-2077.0,-1162.759494,-270,3662.886304,-1584.0,32767,-3273.405063,2568.927794,-2080.189873,4217.0,3409,-32768,2096.162307,-12454.0,-11726.0,27012.65618,-3116.265823,-2624.139241,4598.543411,-8576.64557,-5150.278481,2302.160604,-645.7468354,-7329.0,6986,4233.754805,-1009.531646,-1695.5875,-10106,2531.501661,-10677.20253,-4692.797468,28191.79745,2358.634625,-9878.582278,-3968.075,-291.0,-9970.0,20932.51624,816.0,-1189.810127,2579.138051,-6098.0,-6275,2498.152043,2398,-19823.0,2806,4301,-7349.0,2574,2539.981496,-17904.0,-2710.291139,23993.18489,-7487.0,-188,-32768,-9960.0,-3441.822785,3324,-724.5063291,1591,-1736.759494,-5307.227848,2579.060988,2630,-11598.0,-6083.0,585,427,23861.99096,-3316.898734,22643.34844,18351.03132,-10567.02532,-1332.0,-652.2405063,-322,2933.793232,1158,-32768,-5798,-10040.0,-6661.0,4156.687263,-3136.56962,-9902.531646,-4272.0,5126,21132.96694,-6199.924051,2626.35432,-866.5822785,-32768,-4857,18802.03055,32767,-32768,3069.635615,23276.76888
1916,10,1,2,1,5,-1610.0,-1833.0,-1982.0,4453.910884,-1411.0,-1599.0,-809.0,4135.189594,2809.399024,-1875.0,3853.736237,2115.654949,-1390.5,3512.205486,-677.9878049,2582.671514,3304.49016,-3485.463415,3798.239342,4490.084162,1599.0,-1902.0,3926.146704,3043.081123,-1838.0,-908.5,4569.079493,-32768,-3625.5,-991.0,4576.92957,-3072.963415,-3150.804878,-1050.0,-1793.939024,4023.911668,-1119.0,-1618.5,3388,3031.935448,-2981.439024,-2444.0,3016.633877,2788.207513,4268.769398,-1014.036585,-3627.47561,-1071.5,-7848.0,4471.683956,4086,-1001.0,-2914.329268,-1329.792683,-2186.0,2428.995392,-1741.0,-867.0987654,1187.0,-1002.243902,-1202.5,-9735.97561,-5590.890244,-19.7195122,2866.303107,-3619.597561,-5736.0,1849.347187,2174.817064,4865.796081,-1799.0,-1077.170732,2668.356915,2861.492569,-6923.0,2751.204771,475,-3047.259259,10,-11531.70732,3827.135068,2779.682867,-4314.536585,2887.0057,-464,-1977.036585,-1152.0,2805,-32768,-3115.719512,4597.515465,-10610,-32768,2800.68677,-3388.512195,-2762.560976,3104.768293,8492.0,-4430.560976,-820.0,-995.304878,36,4024.837209,-1590.0,32767,-3442.987805,2550.992516,-4257.012195,-14163.5,2879,-32768,3298.747528,-4392.5,-12251.5,24123.0942,-3248.792683,-2798.231707,6539.431436,-5260.853659,-6673.463415,2397.12683,-600.3780488,-23902.0,4362,3840.503773,-572.2804878,-368.1341463,-9006,2110.69076,-7394.085366,16.98780488,24895.82283,2906.185671,-9516.292683,-2008.768293,-677.7926829,-6119.5,19306.0453,-3803.0,-664.8902439,2595.544036,-11488.0,-5354,2772.669506,3925,-5318.5,826,-199,-6972.5,1268,3251.403768,-10150.0,-4037.707317,25186.97107,-8199.0,-149,-32768,-1866.0,-2988.560976,3106,1882.085366,4102,-1664.121951,-11471.85185,2281.285739,-70,-4060.0,2891.5,5116,555,27047.88421,-6286.280488,24378.39552,21619.87647,-3298.54878,-2858.5,-2351.378049,-423,1985.355168,634,-32768,-5649,-7012.0,-10943.0,3917.081702,-3234.317073,-8149.097561,-1355.5,716,23896.18076,-2524.585366,1897.658203,-884.5243902,-32768,-9353,21125.55336,32767,-32768,2735.065342,22612.75724
1917,10,1,2,1,5,-1127.0,-1774.0,-1691.0,3634.358373,-1082.0,-1547.0,-749.0,3503.717903,2039.45545,-1701.0,3805.438965,2060.842131,-655.0,3916.14639,-1310.967033,2465.207761,4357.993487,-2895.384615,4741.313059,3803.207045,8396.0,-1102.0,3904.27351,3821.595362,-2001.0,-1553.0,3566.783801,-32768,-3426.197802,-1354.0,3904.436624,-2865.725275,-2788.131868,-790.0,-1252.802198,4034.600337,-2073.0,-1694.0,4412,2833.463087,-3140.934066,-13056.0,2589.517621,2723.943483,4539.259465,-923.5494505,-3815.714286,-1343.0,-2871.0,3558.492376,4861,-1566.0,-3220.615385,-1245.505495,-1481.0,2706.247711,-1417.0,-211.6593407,-4081.0,-1149.263736,-1606.0,-641.5494505,-2123.846154,-471.8901099,1948.13821,-2863.175824,-14281.0,3079.14594,2741.773954,4981.552702,-1293.0,-1155.945055,2608.113414,2589.923924,-11363.0,2224.146108,4454,-2980.868132,10,-2263.692308,3723.5508,2136.191246,579.0549451,2321.687893,3486,-1317.692308,-98.0,4168,-32768,-3011.318681,4609.402836,-2915,-32768,1814.923514,-3038.274725,-6096.703297,-8144.065934,-5807.0,-668.1648352,-1246.0,-1237.450549,-717,3972.954329,-1656.0,32767,-2992.076923,2813.971922,-6318.10989,1001.0,2813,-32768,1824.736233,-3534.0,-18092.0,22854.57013,-3307.857143,-498.3406593,3735.901039,-4481.703297,4150.307692,3061.66373,-965.2197802,-2624.0,7944,4035.715448,-1290.604396,-1233.681319,-7778,2059.959892,-8215.538462,-6925.538462,25071.61317,3231.248819,-7343.472527,-3158.89011,-399.8351648,-7426.0,20505.45725,-14425.0,-1109.43956,3302.282341,-8079.0,-8318,3001.012055,1832,-982.0,4494,1248,7124.0,634,2723.184135,-5433.0,-12144.02198,24893.58154,-12044.0,1478,-32768,-16330.0,-3978.824176,1431,-2252.076923,2402,-2524.505495,-1865.857143,3104.465886,-190,-5885.0,-8045.0,4287,1110,23401.71886,-8517.846154,18609.78838,18505.28066,-3002.32967,-171.0,-230.032967,-232,2539.348836,2002,-32768,-4274,-6986.0,-4375.0,3780.266595,-3555.43956,-1129.0,4794.0,3921,21519.77198,-8409.736264,2635.403472,-713.9450549,-32768,-8909,20489.83589,32767,-32768,2780.989896,23222.36422
1918,10,1,2,1,5,-970.0,-1128.0,-1500.0,4454.321688,-1019.0,-1478.0,-1589.5,3418.603144,2622.725686,-1149.5,3850.736727,3300.101857,-1766.0,4066.162543,-1278.925926,2955.966009,4608.698358,-3570.061728,4153.561889,4424.1218,-5480.0,-1324.5,4380.42412,4686.48932,-1608.5,-1349.0,4346.60047,-32768,-3431.1375,-1552.0,4027.820181,-2951.375,-2818.271605,-1147.0,-402.825,4305.482708,-925.0,-1122.0,5518,1816.155188,-3519.125,482.0,1800.643122,3091.636001,4352.02303,-481.4567901,-4951.123457,-1063.0,-2715.0,4066.86425,3743,-1556.0,-3314.493827,-428.691358,-1700.0,2733.791506,-1615.5,-895.6,-7008.0,-1294.012346,-1805.0,-5685.8125,-3425.469136,-746.382716,2692.578589,-3378.530864,-14315.5,2556.296179,2072.019916,4110.99932,-690.5,-772.75,2512.479493,1274.343641,-15755.0,2038.246238,1379,-3320.0375,10,-9991.125,4132.81063,2623.63485,-2358.395062,2762.620343,871,-2371.54321,-1494.5,2541,-32768,-3167.3125,4380.984914,-5517,-32768,2139.382225,-3397.7875,-8376.518519,-2444.62963,-16137.0,-7150.2625,-1533.0,-960.375,-590,4186.521906,-1568.0,32767,-3656.475,2976.571024,-4376.05,-3044.0,3784,-32768,1945.553238,-14532.5,-16653.5,26393.05564,-3520.975309,-2435.62963,4162.823702,-10497.6875,821.175,2598.410107,-889.2098765,-5244.0,7728,4231.544263,-963.4875,-1286.375,-10860,3056.565423,-9699.493827,1808.987654,26885.78099,2616.6306,-7352.358025,-3651.2,-698.2345679,-10430.0,21840.07699,-4977.5,-867.9753086,2770.208517,-12616.0,-11513,2763.245012,2187,-2943.0,2353,-350,-5106.0,2557,2272.383655,-9736.5,-1374.9625,24051.00114,-6595.0,636,-32768,4349.0,-3460.9875,4396,-2839.283951,5871,-674.625,2050.6125,2438.82276,257,-12020.0,-13101.0,1573,1052,24216.57332,-8262.8375,22777.35218,18733.14842,-8651.1375,-1484.0,-1181.0,1204,2844.64947,2371,-32768,-7932,-9236.0,6443.0,4215.12502,-3356.925,-6125.160494,2303.0,1155,21371.12828,-5946.8125,2688.451788,-653.6049383,-32768,-10202,18907.07845,32767,-32768,2665.191814,22394.39688
1919,10,1,2,1,5,-1466.0,-1837.0,-1219.0,3950.687171,-1793.0,-993.0,-790.0,4858.935472,2174.220074,-1030.0,3524.447726,2658.49355,-1186.0,4023.120514,-1545.468354,3142.820971,4387.643706,-3138.860759,4091.549019,3316.248752,-5805.5,-1569.0,3648.430535,3829.047902,-1234.5,-1305.0,3663.959261,-32768,-2739.820513,-1508.5,4390.255833,-3434.423077,-3644.379747,-1092.0,-1271.088608,3458.949303,-744.0,-1862.0,3852,2989.194024,-3387.481013,-5776.5,2437.707733,3187.312679,4133.591364,-975.0759494,-1333.936709,-683.0,2606.0,4001.860177,2049,-1307.0,-3280.518987,-796.3924051,-1707.0,2439.956735,-994.0,-2620.128205,378.0,-1176.556962,-1966.5,-1535.78481,-3484.582278,-1003.227848,3440.140158,-3330.063291,-5387.0,2602.570987,2122.401296,4467.372813,-2090.0,-1528.166667,2856.231539,2747.907318,-10149.0,2953.326598,3670,-3663.615385,10,-3944.835443,4466.015369,2807.579762,-679.6202532,2262.19489,-1408,-2444.35443,-1748.5,2523,-32768,-2724.481013,3888.244894,-2022,-32768,3429.679225,-3443.822785,-7522.721519,-3007.21519,-2958.0,-5913.179487,-1088.5,-994.1923077,-132,4763.705061,-1253.0,32767,-2983.075949,2555.77447,-9896.797468,2775.0,1236,-32768,1156.519982,-2679.0,-7993.0,22722.85538,-3021.240506,-3181.303797,4361.315436,-1780.632911,-10285.16456,2371.172625,-1117.721519,-14087.0,7482,3974.115804,-1035.329114,-835.4050633,-8276,2616.321284,-6909.291139,-5144.632911,22736.41267,3020.90272,-6006.936709,-3025.43038,-952.3417722,-12470.5,15134.1548,-20582.0,-624.7341772,2571.162764,-15085.0,-3796,3513.306678,4114,-4173.0,328,1927,-12538.5,1161,2518.323847,-14091.0,-2049.410256,18944.78108,-8321.0,-888,-32768,-6618.0,-3103.448718,1811,-651.2658228,2877,-1838.797468,-4379.576923,2298.186891,-347,-15663.0,-1649.0,4805,-410,23358.09167,-7767.153846,21406.57474,19799.36247,-4224.0,-1779.0,-321.5063291,-682,2541.570105,1025,-32768,-5741,-3782.0,2116.0,4592.483851,-3026.512821,-8537.050633,-4324.0,3828,19748.52066,-1451.025316,2635.340837,-289.4810127,-32768,-4731,20547.49863,32767,-32768,3067.141992,22659.8796
1920,9,1,1,0,4,412.0,50.5,437.0,4385.439261,427.0,108.0,243.5,4688.485059,2371.613562,8.5,4407.766832,2061.251745,442.5,4070.891398,-2760.424528,2037.835145,3938.452071,-3314.72381,4038.436927,3500.879836,16114.0,83.0,5000.299812,3391.469377,789.0,111.0,4082.573213,-21471,-3211.603774,221.5,4356.630043,-3215.669811,-3342.603774,729.0,253.7830189,4399.473803,-27.5,224.5,3521,2340.124424,-3178.141509,8569.5,2311.646782,2231.52525,4520.754204,342.8773585,3892.028302,528.0,1007.0,4492.922302,3698,-289.5,-3118.169811,339.7142857,299.0,2549.179276,363.5,-1003.942857,-6042.0,344.5660377,613.0,4776.915094,-3275.330189,278.6320755,2426.617795,-2944.132075,-6752.0,2323.888986,2201.780373,4177.576825,569.5,777.8207547,2302.334984,2314.618017,-5068.0,2082.397269,2354,-3152.514286,9,5543.433962,4342.197571,2088.724133,-418.9619048,2435.432143,964,-1109.228571,-231.0,3021,-21937,-3440.292453,4036.175076,-11925,-16079,2338.24098,-3408.632075,5144.301887,-2425.849057,10311.0,5833.037736,230.0,781.4716981,1930,3821.239446,614.5,32767,-3357.698113,2552.525634,-5186.584906,-3517.0,2912,-24506,3697.053243,4456.0,-7626.0,21161.15427,-3716.057143,-1973.641509,4622.415891,5230.490566,-3034.90566,2337.82798,454.5660377,12107.0,3877,3971.83145,99.85849057,-805.8857143,-10887,1540.411589,6346.066038,1651.650943,22580.58028,2481.352453,4813.613208,-2722.47619,663.3619048,98.0,14589.04523,11269.0,553.8761905,2464.982288,-8747.5,-11637,2108.475476,2280,10687.0,3603,3630,1787.0,251,2374.173151,-8156.5,7218.009434,21022.17239,3290.0,790,-20713,-1570.5,-3056.028571,2926,-618.8018868,4954,-824.745283,6530.019048,2246.415526,468,-5127.5,-5281.0,2631,628,20526.06079,-1814.5,17617.85131,15614.32819,5460.669811,-493.5,-1629.226415,746,1866.633774,892,-15363,-6580,3564.5,5285.0,4105.372809,-3520.688679,10528.41509,1740.0,3238,20389.19452,-2269.04717,2159.71307,218.847619,-22764,-9686,16146.32815,32767,-17993,2346.780062,20408.91533
1921,9,1,1,0,4,914.0,387.0,352.0,3891.560469,-146.0,22.0,387.0,4394.428395,1845.752913,630.5,4052.057415,2295.685216,-36.5,4161.896323,-1114.227723,1413.603557,4335.98744,-3454.26,4413.651346,4065.139931,3144.0,761.0,4911.635443,4539.689473,235.0,2.0,4171.44433,-24523,-3185.64,48.0,4198.239673,-3095.6,-3305.26,700.5,825.47,4084.415508,-206.0,400.0,2781,2246.606111,-2977.98,4954.0,2311.843271,1540.765735,5340.696123,459.049505,3642.96,674.5,2254.0,4774.221959,2072,-116.0,-3439.514851,537.03,682.0,2486.865831,304.0,-1491.06,-10630.5,376.42,435.5,4325.524752,-3393.76,361.5,1438.408742,-3305.079208,-4315.0,1874.415778,1831.976304,3896.315557,396.5,814.46,2218.529754,2214.846948,-10285.0,2271.512901,1951,-3359.56,9,8934.42,3929.489298,2200.2505,-2866.44,1846.019642,850,-964.1089109,-789.0,2601,-27265,-3100.960396,3877.835327,-11064,-16957,1253.910191,-3339.21,4367.940594,-1113.96,12529.0,9847.68,543.5,569.98,433,3758.737956,918.0,29546,-2843.36,2524.256215,-2587.65,-10647.5,3060,-27526,2797.244257,16.0,-10861.0,21535.15715,-3737.970297,-1088.98,4523.415197,9258.98,-1177.78,2246.140183,20.51,8694.5,4363,4350.535992,469.1782178,-1930.39604,-9813,2204.352955,4641.792079,-5293.38,23184.70726,2595.954999,7390.66,-3335.643564,98.74257426,-4711.5,13044.73623,11898.5,31.38,2317.330991,-8238.5,-9910,2067.40585,1728,14925.0,4321,4662,5450.0,595,2390.973841,-8723.0,9500.64,21082.75869,3883.5,480,-17002,-8443.0,-3436.3,3486,-2439.663366,3538,-967.8712871,6727.38,1834.404112,-488,-3921.0,-10071.0,2236,888,21284.23388,-2792.16,10943.56813,17341.56455,4944.29,-157.0,-911.4356436,-529,2337.803599,3585,-24658,-4713,5333.0,1752.5,4414.756376,-4123.96,7190.07,4337.0,3217,18862.67934,-4055.376238,1922.755777,-464.1881188,-28162,-6877,15211.6912,32767,-22684,2218.624558,20339.55603
1922,9,1,1,0,4,426.0,506.0,-56.0,3686.819821,331.0,420.0,203.0,3873.229342,1782.804891,514.0,3721.576491,2361.400539,411.0,4471.780786,1736.504762,1718.25474,4364.772219,-3243.333333,3638.974599,3897.888383,7083.0,274.0,3892.681799,3737.103027,249.5,1150.0,4343.60279,-21175,-3110.47619,-192.0,3881.932023,-3149.27619,-3072.771429,218.0,443.7619048,4195.780983,580.5,-90.0,3178,2259.292152,-3111.304762,9169.0,1486.386649,1749.912498,3798.095189,892.9619048,6578.180952,239.0,4542.0,3763.598069,3824,596.0,-3251.240385,705.4857143,-156.0,1624.744621,3.0,-1569.826923,-5679.0,837.7142857,313.0,5995.647619,-3618.485714,820.5333333,1809.282539,-2928.333333,-9467.0,2229.26604,1775.528391,4142.245704,213.0,369.9809524,2046.164059,2098.245887,-4081.0,2015.043095,2719,-3425.230769,9,5635.304762,3973.323564,2094.613336,-2656.552381,1835.389716,587,-1107.990476,-648.0,2648,-17042,-3087.828571,3853.447528,-5884,-19037,1736.114213,-3205.288462,4326.095238,3382.619048,4031.0,6354.114286,110.0,183.4380952,-12,4378.068005,656.0,32767,-2982.980952,1647.5269,-4084.548077,-7660.0,1205,-18105,2390.733548,4328.5,-8875.0,20483.25393,-3127.87619,-1579.028571,4588.823016,7261.866667,-4286.6,1585.577593,618.6380952,12523.0,3393,3947.866018,342.0952381,-771.2,-9506,2095.845473,9044.466667,-1063.352381,21265.94404,1827.061469,9004.8,-3005.419048,549.2761905,-11584.0,15267.68208,12435.0,436.1904762,1596.153451,-9220.0,-3704,1796.20656,3080,11147.0,2173,4198,3049.0,267,1503.445181,-10753.0,6427.495238,21925.80957,3611.0,11,-19030,-7838.0,-2836.819048,4734,-2662.875,3479,-886.8857143,4331.509615,1820.065811,849,-2357.0,-5618.5,3403,537,23573.00382,-3524.619048,13046.46517,17245.3666,5814.75,-595.0,-816.2095238,196,1761.755779,1421,-29705,-5635,6407.0,2836.0,4727.774761,-3101.333333,7219.580952,3826.0,3582,20400.32026,70.47619048,2009.392883,553.5904762,-20670,-6876,15611.89671,32767,-15365,2137.638989,19995.47306
