unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean,segment5_Ax_mean,segment22_Az_std,segment18_Ax_std,segment14_Az_median,segment1_Az_std,segment22_Az_median,segment17_Ay_max,segment15_Ay_max,segment0_Ax_mean,segment15_Az_mean,segment16_Az_std,segment10_Gz_mean,segment20_Gz_median,segment14_Gz_mean,segment17_Ax_mean,segment3_Gx_max,segment1_Ax_max,segment3_Az_std,segment12_Gz_mean,segment26_Az_median,segment14_Ax_std,segment24_Ay_min,segment10_Gz_median,segment21_Ax_std,segment11_Ax_max,segment21_Ay_std,segment12_Gz_median,segment2_Az_mean,segment21_Ay_mean,segment26_Az_std
1564,9,1,1,1,5,-540.0,-667.0,79.0,-660.5,-465.0,-708.0,-165.5,1955.4069755024784,-528.0,1690.6063445828393,1335.4976734031757,1513.628944323459,-424.9125,-447.0,-534.6375,-35.0,-739.5,2119.9015377709766,-933.0,7472.0,-548.0,2582.6550821961782,3044.679012345679,1807.940456459092,2128.7304282350433,2319.5375,-280.0,-836.0,559.4814814814815,8149.0,-919.5,-158.175,-240.0,2350.290563818653,772.5,9916.0,1853.7283950617284,3016.129004100289,9430.0,1884.689237034873,2431.981253036225,-49.5,8423.0,-572.0,1018.8,-1335.0,-130.9375,10646.0,1167.4966378431243,-1431.35,3025.075,2583.9753086419755,3224.7,-60.0,1766.2021177497747,2106.507491902906,485.0,1776.415701234863,-358.08641975308643,-1575.0,1566.580097647021,2293.255572018468,2289.871875103403,2329.920437468236,3699.7,2541.1975308641977,3706.4463593852265,7322.0,7678.0,-605.2716049382716,3680.4125,1775.7599366186862,2218.0646546806856,-1092.5,1815.2320457296223,-261.0,162.0,714.0,2329.0,33.6,1847.65927335867,913.2345679012344,2019.0,-773.575,2710.025,9551.0,7466.0,1519.0245932776968,-482.6375,-801.0,2351.9131275144923,-3877.0,2599.0,1990.04798901779,9013.0,2281.5953935788,578.0,-385.4375,-1576.6,1928.395284535483
1565,9,1,1,1,5,-520.0,-740.0,-585.0,-128.5,-265.0,-247.0,-1386.0,1711.7459487172466,-582.0,1800.1509207546112,1311.2848898714296,2215.8580683844298,-1040.4935064935064,-605.0,-640.6842105263158,-809.0,-443.0,1891.0264540964952,-870.0,5960.0,-968.0,2415.0318187928187,3016.181818181818,1316.4953001610984,1748.5284603605517,3016.2597402597403,-779.5,-895.0,555.5974025974026,8694.0,-411.0,-34.25,-1020.0,1941.7818691753864,2901.0,5994.0,-470.7894736842105,1895.0711969807112,11366.0,1536.1044414654973,1642.4661565721117,-901.0,6755.0,-451.0,-564.3684210526316,1889.0,-769.025974025974,9830.0,1897.756559959759,-3057.1973684210525,3649.74025974026,2448.5974025974024,2828.5584415584417,1405.0,1648.674233523622,2095.8351626121,738.0,1937.532970142137,-285.4155844155844,-1549.0,1814.2909470125064,2669.95949588391,2378.5379049106937,2547.5695490684293,3175.103896103896,3395.6052631578946,4595.7191776688505,6769.0,8308.0,-837.1447368421053,2892.7631578947367,2012.267827790493,3066.0439102686205,-427.0,2005.4827939852344,-682.0,711.0,892.0,2969.2105263157896,-705.6493506493506,2304.07038968652,-405.25,1704.0,398.8831168831169,3653.5584415584417,10441.0,7600.0,2070.825039545552,1478.025974025974,-491.0,2030.652616669522,-3412.0,-744.5,2573.610772415817,7803.0,2578.360857179188,2365.0,92.01315789473684,-3164.0263157894738,1748.898507694936
1566,9,1,1,1,5,-660.0,-615.5,-1065.0,-1115.0,-375.0,-556.0,-513.0,1625.5063254070094,-768.0,1074.7825264908804,2066.487520719527,2143.208184664742,-789.5443037974684,-682.0,-336.43589743589746,-573.0,-741.0,1287.0432205494303,-939.0,7171.0,-844.0,2462.6187318733096,3821.645569620254,1812.98885836201,1789.9028505448891,3456.141025641026,-334.5,-1343.0,20.31645569620253,10137.0,-33.0,-962.3417721518988,-449.5,2249.499154169392,2446.5,8626.0,138.65822784810126,2542.406481755937,8483.0,1639.977558457686,2058.6348669597205,-681.0,6992.0,-578.0,940.3205128205128,-1233.0,-887.9493670886076,9438.0,1969.2279769463644,-3171.8333333333335,2965.7974683544303,2320.1645569620255,2475.037974683544,993.0,1674.838589424243,2495.760319420138,923.0,1973.0413856948603,465.5512820512821,-2135.0,2238.077593644566,2686.027203175002,2516.5082399068333,2642.5507995890844,3121.141025641026,3249.0759493670885,4536.5621704358655,8360.0,10221.0,-205.51898734177217,3083.9493670886077,1957.8957266243572,2613.5016319887054,-59.0,2164.670816015234,-452.0,866.0,924.0,3698.8205128205127,-345.96153846153845,1560.7337276508197,254.7974683544304,405.0,-509.7721518987342,2281.253164556962,10766.0,7807.0,1517.2818034254276,-368.06410256410254,-953.0,2272.298248803925,-10730.0,1486.0,2284.325333252552,6254.0,1986.0010102354297,-127.5,-467.9493670886076,-1193.679487179487,2223.6229373419324
1567,9,1,1,1,5,-173.0,136.0,511.0,-629.0,2615.5,-123.0,-2844.5,391.4720009144971,-1022.0,380.9653926349315,240.88841612859537,148.0075251465276,1540.15,731.0,997.65,-860.0,332.0,1311.8086788857588,684.0,5407.0,809.5,1191.275655547447,1262.952380952381,318.26368508303045,405.2576459947279,3871.25,1039.0,730.0,335.85714285714283,547.0,-150.0,-421.2857142857143,-1513.5,1867.0366466676544,2690.0,997.0,193.8,579.9730942035156,6351.0,2411.3098950570416,824.4993038449555,905.0,4961.0,-2503.0,308.85,-2465.0,629.2,-1425.0,237.7619397632851,-1045.75,824.1,500.2380952380952,1587.75,751.0,3104.5933119577935,1879.2912882338776,-1412.0,428.837906440184,3288.6,-977.0,281.63278839652173,1449.454029670132,777.2294561453522,1490.4142201079535,1502.6666666666667,8062.95,1960.5841597595345,6300.0,3051.0,660.5,4182.7,373.81025780940985,124.37695727103151,-408.5,2019.039704290136,900.0,-1347.0,-948.0,1314.35,-663.047619047619,491.98043660292024,-5701.35,410.0,-2430.65,91.1904761904762,1541.0,8279.0,572.8491315346477,3559.7,457.0,965.9328133985302,-2123.0,-5625.0,146.13490342830488,5605.0,461.6831462161035,3662.0,-681.5714285714286,-1529.35,526.515620293167
1568,10,1,1,1,5,-1000.5,-644.5,-691.5,-231.0,-564.0,-354.0,-882.5,1300.6512466683796,-739.0,1749.9423283949486,1857.9882291558563,1519.521168229663,-587.65,-645.5,-403.3719008264463,-796.0,-233.0,1968.955226606101,-862.5,7426.0,-505.5,1570.529843680597,2682.900826446281,1953.0759830471409,1912.729692930682,2562.3305785123966,-262.0,-633.0,-18.223140495867767,8565.0,-25.5,-504.0413223140496,-808.5,1708.979488348887,2353.0,6790.0,1092.5867768595042,1598.9246584076088,9152.0,1600.1349996834451,2173.935402993587,-710.5,5950.0,-992.5,-514.0583333333333,175.0,-941.8333333333334,5603.0,1502.428175765262,751.1833333333333,2619.641666666667,2925.115702479339,2681.4666666666667,961.0,1563.7660139669506,1494.662478257985,1521.0,1851.238164321832,83.275,578.5,2116.0024308823463,1291.1277304502764,1452.4381517501934,1415.2765740880786,2867.2,2617.2314049586776,3525.063547938822,7498.0,7564.0,-530.7768595041322,2851.491666666667,1645.98695194306,1694.6195419163616,-590.0,965.0308168654512,-282.0,1685.0,1817.0,2014.625,-696.1166666666667,1557.593298679927,645.7190082644628,1064.0,-886.4876033057851,2844.866666666667,5926.0,5844.0,1499.9046224306692,405.3388429752066,-320.0,2099.978700572721,-4691.0,1981.0,2209.4563033916784,9398.0,2488.468820700236,2257.0,-359.8347107438017,-1957.0583333333336,1485.5745271920268
1569,10,1,1,1,5,-193.5,-1040.0,-480.5,-566.0,-436.0,-924.0,-573.0,1437.6741386661415,-389.0,1409.0386872161855,1885.2264459157473,1680.266468142899,-625.7169811320755,-597.5,-741.5700934579439,-807.0,-536.0,1525.822040505548,-719.0,6860.0,-430.5,1252.131759252089,2890.0934579439254,1604.6060500963142,1563.6755705370326,2831.03738317757,-490.0,-620.0,1000.859813084112,8811.0,-377.5,-825.5140186915888,-394.0,1928.9170534320556,-193.5,8770.0,116.8317757009346,1923.6572698687344,8223.0,1332.4914063102417,2052.766055571624,-589.5,9856.0,-1085.5,224.18867924528303,918.0,-714.6603773584906,8370.0,1503.981045234634,-1320.4622641509434,2998.830188679245,2552.308411214953,2774.990566037736,539.0,1686.412462588341,1658.8269634220278,1822.0,1822.2761035527,401.47169811320754,-998.0,1431.650533817173,1182.7869330481426,1388.8744553677873,1425.1460350581726,2865.443396226415,2828.7383177570096,3431.0417179268748,7083.0,6449.0,-280.9158878504673,2540.7735849056603,1731.3501624741125,1634.7872085989966,-204.0,1462.1708773660148,-255.0,-204.0,325.0,2718.3396226415093,-660.8018867924528,1364.2376538208862,1089.2242990654206,1759.0,25.317757009345794,2556.2264150943397,8433.0,5392.0,1465.9649207288028,-186.17757009345792,-295.0,1218.5202387279871,-5805.0,2281.0,2223.002874330324,6883.0,3084.681470995164,877.0,-1153.766355140187,-1899.4716981132076,1871.1159034332177
1570,10,1,1,1,5,-293.0,-640.0,-519.5,-728.5,-926.5,-353.0,-429.0,1168.3795779239042,-1034.0,1783.335043960336,1558.0055248707736,1345.9095606598278,-440.8245614035088,-279.0,-818.4473684210526,-213.5,-879.0,1487.6576962620254,-617.0,5932.0,-99.5,1645.0195874748126,2827.330434782609,1708.9811256767466,1420.790391706131,2485.417391304348,-1031.5,-675.0,413.39473684210526,5989.0,-523.0,-770.8333333333334,-567.0,1502.7729498087024,632.5,8289.0,-77.9298245614035,1610.8251972027776,8392.0,1607.0257909847371,1376.0522117709968,-423.0,7084.0,-425.5,74.53508771929825,892.0,-600.4824561403509,8052.0,1547.1181113150888,-2018.061403508772,2988.280701754386,2839.3245614035086,2853.278260869565,1262.0,1533.0162557059011,1906.4212755906349,1320.0,1792.9908020714192,305.93859649122805,-1238.0,1417.5477978158715,1769.4033267554205,1703.2133685413833,1739.9520323250997,2795.754385964912,2622.6315789473683,2997.8788363742024,5854.0,5902.0,-719.2982456140351,2629.5,1750.7084195284888,1651.3126034544414,-842.0,1357.8080326142665,-502.0,2120.0,1656.0,2877.5877192982457,-535.7631578947369,1336.6820334013528,-99.00877192982456,2372.5,51.51304347826087,2907.721739130435,8270.0,5809.0,1818.733526524645,860.3826086956522,-117.0,1533.9744513489477,-5664.0,839.5,1846.5031241021975,6265.0,1824.8238209568472,1742.0,-589.6608695652174,-1338.9298245614036,1479.1292485234103
1571,10,1,1,1,5,-268.0,-532.0,-636.0,-586.0,-859.0,-302.5,-1488.0,1462.9981482740775,-1072.0,1616.8290921656787,1579.2864304130187,1247.0322526762,-514.0275229357799,-330.0,-847.6203703703703,-477.0,-769.5,1416.204417189386,-519.0,6848.0,-323.0,1606.2286533453787,2874.348623853211,1746.6919261398816,1330.8682730982457,2709.4587155963304,-768.5,-616.0,-4.388888888888889,8918.0,-617.5,-519.7247706422019,-403.0,1425.0876014213884,1057.5,6986.0,-499.4770642201835,1563.3752053891349,7020.0,1507.8269889480976,1889.5532467285016,-322.0,6902.0,-156.5,106.06422018348624,269.0,-590.816513761468,8098.0,1450.4369000674765,-2142.814814814815,2915.623853211009,2806.787037037037,2274.532110091743,1401.0,1537.2826397651538,1824.029291116932,574.0,1794.9212833528975,585.0366972477065,-1204.0,1417.380792013883,1422.5241399391805,1525.9772301800665,1802.5961694423895,2922.1296296296296,2941.201834862385,2930.903187526898,7988.0,8809.0,-835.5688073394496,3420.733944954128,1562.694884279908,1389.5497426545714,-710.0,1253.1481564423186,-726.5,1624.0,1890.0,2840.564814814815,-457.23148148148147,1350.7420751284942,279.3302752293578,1410.5,-244.8348623853211,2702.467889908257,7768.0,5224.0,1368.759963515918,-349.26605504587155,-536.0,1615.5948255519202,-11039.0,1474.0,1654.0277510353887,5740.0,1726.7952416490896,-82.0,-486.19444444444446,-1157.97247706422,1755.63534511817
1572,10,1,1,1,5,-582.0,-842.0,-704.0,-308.0,-543.5,-1406.0,-233.5,455.7201779869157,-673.0,735.6911475928365,714.0405464497716,1872.6353777590807,-57.22727272727273,-811.0,-437.7878787878788,-593.0,-242.5,1082.7932475510495,-358.5,4213.0,-138.5,394.0357621056518,2230.0746268656717,1700.396559043938,1728.1380246205963,1574.0,-337.5,-395.5,2327.969696969697,8365.0,-1194.0,-587.3787878787879,-1439.0,1635.6287168416943,3113.0,-309.0,-2605.469696969697,1302.1662037099877,7693.0,858.9057563291099,2054.083904569796,-296.0,6353.0,-383.5,-685.7727272727273,982.0,86.28787878787878,8365.0,742.3615916670051,-1222.8939393939395,2952.560606060606,2569.469696969697,2195.6363636363635,1602.0,1699.2359808170302,1655.549231534627,492.0,2081.9516944197226,-382.4242424242424,-931.0,1945.0907431484336,1431.103307269944,2017.396032984764,1105.087133254424,2284.6969696969695,1864.6060606060605,3582.763077438163,3137.0,12460.0,-224.92424242424244,1957.2272727272727,1938.9036177054152,1601.566046968009,-17.5,1699.805682258421,-567.5,1508.0,259.0,1861.5757575757575,-1201.6363636363635,1938.011581028396,2237.621212121212,2275.0,403.969696969697,2516.5757575757575,6688.0,5316.0,1492.8484517091583,1686.4848484848485,-1419.0,1464.295808215594,-4125.0,2918.0,1732.5877661864713,5907.0,1411.154199476996,2571.0,-298.1969696969697,-1279.7121212121212,1258.3036619160916
1573,10,1,1,1,5,-563.0,-388.0,-839.0,-680.0,-426.0,-489.0,-399.0,1658.9631244749858,-690.0,1445.8665161593342,1829.268524672985,1927.82670739456,-573.049504950495,-647.0,-611.4752475247525,-401.0,-619.0,1589.135337370101,-707.0,6219.0,-293.0,1625.149071005458,2739.3267326732675,1183.40040840581,1427.2160686102727,2784.891089108911,-542.0,-396.0,341.9306930693069,7675.0,-545.0,-283.96039603960395,-395.0,1816.3342656817704,1026.0,8545.0,-166.69306930693068,1441.409618554669,8716.0,1624.9965209708407,1450.1756955912344,-835.0,5834.0,-1028.0,-197.5742574257426,1922.0,-640.6534653465346,9080.0,2238.9708579380426,-2009.7029702970297,2630.5841584158416,2814.019801980198,3113.4554455445545,1915.0,1673.3097768357163,2116.9301678041434,1800.0,1416.3355911001454,525.1584158415842,-1221.0,1568.3742253724604,1815.7226890797117,1570.116817846414,1726.5281837994926,2953.871287128713,2746.069306930693,3785.517713209624,6671.0,6217.0,-465.5841584158416,3083.633663366337,1747.98324459643,1689.0783571807444,-493.0,1471.5851046818657,-290.0,494.0,723.0,2696.4752475247524,-409.2277227722772,1606.7631952747852,673.990099009901,1380.0,666.0792079207921,2820.5346534653463,9204.0,5390.0,1623.2399983809812,529.059405940594,-311.0,1268.2512117727786,-5400.0,1998.0,1557.1361454897349,8887.0,2233.9312035279586,2140.0,-635.6336633663366,-1933.5643564356435,1846.2460424254537
1574,10,1,1,1,5,-402.5,-442.5,-546.0,-625.5,-432.0,-770.0,-767.0,1509.248448102291,-115.5,1094.5835049260509,1347.5866572803254,1527.580185935524,-624.1636363636363,-451.5,-850.709090909091,-794.5,-691.5,1525.5213932963898,-461.0,8329.0,-759.0,1379.7211126747063,3328.6036036036035,1348.308355185826,1608.166343134342,2548.818181818182,-894.0,-294.0,231.88288288288288,6768.0,-506.0,-581.4090909090909,-676.0,1751.6561716848582,588.0,8601.0,418.8648648648648,1331.6696413907066,6974.0,1599.1099248459843,1710.5182391240692,-581.5,6912.0,-615.0,-137.6727272727273,1326.5,-649.1636363636363,8131.0,1362.3098226514269,-1997.409090909091,2400.172727272727,2762.7927927927926,2911.009090909091,11.0,1706.2783089400896,1984.237257045892,2442.0,1550.2648582294437,779.5135135135135,-991.5,1452.9353970838397,1746.406011624449,1249.5625361601628,1377.5520482528586,2602.9363636363637,2842.6666666666665,3196.808615073001,7993.0,8351.0,-569.0540540540541,3208.6272727272726,1279.7909973994947,1225.479417099911,-613.5,1996.937298270314,-543.0,1778.0,49.0,2757.909090909091,-611.2181818181818,1743.818533609286,379.0810810810811,575.0,516.2818181818182,2778.4454545454546,7722.0,6829.0,1926.8815479414127,590.8727272727273,-472.0,1295.0236686946455,-8222.0,1772.0,1748.3850424116897,6845.0,2230.534215373172,1410.5,-560.9090909090909,-2004.3636363636365,1657.7201534439282
1575,10,1,1,1,5,-355.0,-429.5,-347.0,-579.0,-810.0,-460.0,-688.5,1450.1907199465438,-743.0,1759.0192880071008,1480.6918364238766,1481.909880251621,-293.09183673469386,-356.5,-587.3711340206186,-693.0,-706.0,1814.559806320035,-381.5,5412.0,-218.0,1665.3418369769731,3335.612244897959,1421.9875735633873,1301.714977182054,2868.877551020408,-549.0,-534.0,-192.44897959183675,7632.0,-607.0,-502.9484536082474,-464.5,1147.2059639123156,832.0,8271.0,87.50515463917526,1663.651336071753,7223.0,1473.2036202028582,1005.8911795767908,-500.5,8163.0,-619.0,58.28865979381443,1839.5,-464.1326530612245,7352.0,1137.5230722037766,-819.4948453608248,2626.387755102041,2862.4897959183672,2430.734693877551,541.0,1582.0219798640635,1453.8274074933522,1785.0,1695.5725273657406,-602.7448979591836,-481.0,1868.014852252002,1517.7533280616362,2053.753333642313,1895.1698872336772,2757.3979591836733,2721.3298969072166,3717.420359835024,7465.0,8372.0,-387.8659793814433,3079.938144329897,1495.1709478401813,1843.365679505042,-460.5,1759.2256244406124,-594.5,1869.0,1317.0,2585.061855670103,-562.1122448979592,1932.4422645320644,57.48453608247423,192.0,83.24489795918367,3004.714285714286,6867.0,8942.0,1495.8703928117557,-291.11224489795916,-728.5,2330.1664178511583,-9190.0,371.0,1597.7419496450095,6443.0,1518.8842368336336,-251.0,-398.6701030927835,-1011.8762886597938,1507.8656963903277
1576,10,1,1,1,5,-541.5,-257.0,-832.5,-313.0,-760.0,-544.0,-537.0,1437.2857912198897,-336.0,1567.1904578820124,1359.9908623991944,1375.2108724952095,-269.7821782178218,-574.0,-537.1287128712871,-584.0,-95.0,1747.1087297288652,-678.0,11430.0,-191.0,1613.3816469125509,2545.8039215686276,1345.1256239553072,1490.3515426286597,2757.089108910891,-352.0,-670.0,396.7941176470589,7222.0,-281.0,-309.6372549019608,-303.0,2115.371706328628,417.0,7533.0,179.47524752475246,1930.750612343804,8007.0,1608.486307541618,1823.984766436747,-116.0,7565.0,-321.5,-175.82178217821783,1427.5,-545.8811881188119,8229.0,2286.5144522094606,-1475.990099009901,3142.207920792079,2662.3627450980393,3007.29702970297,1815.0,1530.0721115049623,1262.5888742678503,1929.0,1121.077529947908,60.02970297029703,-961.0,1157.0236622152493,1904.1271572983492,1509.5266559511158,1771.6343155472869,2995.4059405940593,2519.4455445544554,3687.044496084796,6313.0,5276.0,-329.3960396039604,2788.1372549019607,1324.272954549462,1389.1480181929385,-532.5,1488.9903390490465,-409.0,1295.0,440.0,2648.029702970297,-328.2475247524753,1671.7089440592467,731.8514851485148,1364.0,321.0686274509804,2852.3529411764707,6493.0,7915.0,1411.2580553166758,347.55445544554453,-278.5,1526.99621363864,-5343.0,1787.0,1999.89745232639,11902.0,2536.084438226751,2130.0,-464.05882352941177,-1552.138613861386,1662.3491869629515
1577,10,1,1,1,5,-596.0,-415.0,-570.0,-530.0,-289.0,-509.0,-918.0,1801.619805918564,-277.0,1697.98678135756,2097.7488991994132,1895.2447936457625,-466.6989247311828,-716.0,-624.010752688172,-862.0,-486.0,1530.71188821625,-372.0,6413.0,-570.0,1602.384917185458,2920.3297872340427,1164.7544017172038,1268.3425570890274,2953.3225806451615,-234.0,-133.0,-138.91489361702128,7683.0,-400.0,-584.6063829787234,-661.0,2516.912157469378,-509.0,7830.0,991.0752688172043,1583.630670075008,6990.0,1727.2832807530483,2135.87086455274,-1011.5,6616.0,-677.5,-70.11827956989248,1155.0,-589.5268817204301,6238.0,1230.3273646517382,-1374.3333333333333,2847.516129032258,2768.7659574468084,2650.462365591398,381.0,1884.4937594190303,2041.8813230376177,391.0,1373.781575128928,48.204301075268816,-666.0,1317.7785470230206,1511.0211804633857,1482.7707670598063,1726.9433532568012,2888.2021276595747,3014.2043010752686,3474.6044931559345,7520.0,5718.0,-146.752688172043,2971.924731182796,1470.4278897021584,1721.192897566904,-581.0,1763.120204521019,-256.5,389.0,929.0,3069.032258064516,-645.7978723404256,1474.933063222666,570.0,708.0,-47.236559139784944,2906.244680851064,7209.0,6264.0,1617.124033912294,1196.516129032258,-713.0,1761.2002749835551,-7323.0,1793.0,1492.141408630789,8092.0,2235.3472830362502,2361.0,-404.82978723404256,-1820.494623655914,1209.8640756237185
1578,10,1,1,1,5,-379.5,-504.5,-513.0,-476.5,-573.0,-457.0,-579.0,1466.891510884964,-227.0,1733.385908212259,1858.3249031990397,2017.3499084346336,-592.2142857142857,-514.0,-496.0,-545.0,-300.0,1871.890357309313,-397.0,6389.0,-466.5,1962.3958221698388,2560.1632653061224,1604.4916718810068,1570.903588294049,2908.7244897959185,-629.0,-325.0,310.5979381443299,6778.0,-551.0,-705.9387755102041,-885.0,1874.55878946052,-350.5,6517.0,666.8865979381443,1955.2195170491889,6989.0,1610.5166558655264,1644.0509844570215,-549.5,5330.0,-407.5,78.03061224489795,-14.5,-402.8673469387755,7298.0,1587.1521860694727,-1820.2061855670104,3216.612244897959,2717.453608247423,2763.9897959183672,580.0,1477.6030063888334,1721.795963211324,1960.0,1528.523576980498,491.8659793814433,-1712.0,1798.397209522827,1920.6869014134347,1902.558230708061,2007.817926828281,3303.3469387755104,3024.505154639175,3563.77152796587,5996.0,6839.0,-445.8247422680412,2898.816326530612,1876.8884699451585,1701.467544925503,-336.0,1602.694613926872,-457.5,513.0,325.0,3027.98969072165,-712.4387755102041,1688.5255570803758,381.30927835051546,894.0,-261.7040816326531,2904.1632653061224,8113.0,6807.0,1531.7430675393412,291.7755102040816,-593.5,2090.3544690876756,-4233.0,2553.0,1866.9493040448065,7439.0,2508.033326784798,923.5,-489.92857142857144,-1989.4897959183672,1805.182715863128
1579,10,1,1,1,5,-382.0,-393.0,-581.0,-315.0,-737.0,-270.5,-240.0,1239.1597861270957,-582.0,1944.1917572399252,1562.5812448329211,1853.650303665652,-865.6382978723404,-591.5,6.095744680851064,-174.0,-589.0,1168.7370527642886,14.0,7325.0,-1402.0,1563.6884880440434,2896.778947368421,1759.5892998937532,1607.7025646685488,3225.404255319149,-143.5,-624.0,-568.5473684210526,7614.0,-136.5,-458.4947368421053,-584.5,1664.834942783652,1072.0,7266.0,1009.5851063829788,1761.7458111104288,7354.0,1665.085979268555,1774.450992347137,-470.0,6325.0,-428.0,-1.904255319148936,3044.0,-210.08510638297872,6241.0,1665.1988674352808,-1361.2659574468084,2918.074468085106,3152.7263157894736,2795.31914893617,2175.0,1294.83807193256,2000.930724135294,1660.0,1990.8556695468792,186.8617021276596,-1714.0,2006.224443687012,2261.81686569917,1537.7301976677754,1553.5165425310445,2718.978723404255,3007.031914893617,2913.092731834318,6814.0,6798.0,-817.468085106383,2836.442105263158,1784.9811720345629,2012.164141282266,-465.0,1847.360387441082,-622.5,1985.0,1655.0,2944.223404255319,-413.98936170212767,1102.616874705668,-204.7872340425532,-135.0,1247.621052631579,2830.9894736842107,8511.0,7154.0,1730.6751258512902,-158.46808510638297,-374.0,1405.2546321838752,-4988.0,242.5,1974.2005509322096,6405.0,2394.1637170479744,-266.5,-520.978947368421,-1815.4255319148936,1657.9766200664533
1580,10,1,1,1,5,-390.5,-561.0,-714.0,-59.0,-600.0,-453.5,-525.0,1794.860804205584,-280.5,1549.385606406849,1778.1110103604983,1601.9729289032591,-579.5212765957447,-681.0,-702.031914893617,-670.0,-382.5,2048.026915636283,-379.0,6792.0,-748.0,1957.1601223918424,3020.0105263157893,842.4301785334726,2098.3326083553725,2870.0,-244.0,-403.5,945.3617021276596,7338.0,-250.5,-473.42105263157896,-724.5,1751.288553384603,616.0,10270.0,-81.96808510638297,2239.29384341517,9846.0,1983.6133167822984,1378.3130887748596,-587.0,6494.0,-482.0,-335.77659574468083,1298.0,-367.031914893617,7852.0,1809.626142707216,-1755.1914893617022,3061.3829787234044,2410.127659574468,3239.436170212766,506.0,1934.684237258105,1780.3708232970068,852.0,1672.6554915773445,-43.361702127659576,-1525.0,1561.1796888327438,2074.249694631452,2102.450320550949,2153.0024303089517,3175.1170212765956,2691.3617021276596,3778.187459971312,8524.0,8886.0,-690.4574468085107,3223.18085106383,1799.8744354121875,1738.3310968464746,-354.5,1276.3154226357783,-303.0,576.0,258.0,2700.031914893617,-482.56382978723406,1959.219463909976,560.5425531914893,2201.0,37.98936170212766,3180.463157894737,7764.0,12501.0,1731.953054398185,-268.531914893617,-727.0,2204.2266039009014,-8677.0,1690.0,1938.8964387457825,7508.0,2593.7952291594497,846.5,-714.0744680851063,-1942.893617021277,2202.710422684967
1581,10,1,1,1,5,-484.0,-622.0,-756.0,-396.5,-220.0,-681.0,-451.0,1533.4135544102814,-465.0,1854.10489310378,1351.255390032058,1584.409917331036,-541.5384615384615,-346.0,-392.38461538461536,-509.0,-160.0,1646.0294946356464,-571.0,7132.0,-487.0,2452.586237034402,2773.5760869565215,2004.0630836818495,1634.6959932105335,3056.395604395605,-121.0,-66.0,436.9780219780219,7560.0,-17.0,-359.2826086956522,-510.0,2281.070853379064,1416.0,7514.0,-800.6483516483516,2249.192129972826,7072.0,1582.7094504184613,2285.9902959409287,-1048.0,9421.0,-325.0,-151.30769230769232,713.0,-480.8901098901099,9069.0,1752.9751499503457,-1082.065934065934,3187.5384615384614,2916.4065934065934,2684.2087912087914,872.0,1779.320372039365,2013.094020787257,1566.0,1570.0309664460651,285.4945054945055,-1159.0,1749.5448893609164,2041.2143234709824,2363.532094727386,2159.12939486052,2953.076923076923,2813.7582417582416,3575.27870955317,6407.0,7581.0,-98.1978021978022,2596.736263736264,1559.6338782156568,1937.0366334827463,-169.0,2033.3264377287933,-113.0,675.0,1512.0,2835.252747252747,-687.1868131868132,2043.8384552610712,502.84615384615387,2662.0,-109.43956043956044,2966.7608695652175,7209.0,7706.0,2155.022923205486,-66.41758241758242,-662.5,2330.7603879403887,-8814.0,2561.0,1983.942083346604,6065.0,2583.0699097539905,1921.0,-671.1868131868132,-2035.6593406593408,2328.954066010728
